package_id,item_id,user__id,user__feedback,data__item_id,data__sentence1,data__sentence2,annotation__output,annotation__time,reference__output,feedback__output,test_group
301,49178,768,False,1923,Petion has declined : nevertheless many do <token>covet</token> and canvass.,"""Perhaps it's only the <token>pathologists</token> again,""said Minver.",Yes,0 days 00:00:05.095984000,No,,high quality feedback
301,49178,781,True,1923,Petion has declined : nevertheless many do <token>covet</token> and canvass.,"""Perhaps it's only the <token>pathologists</token> again,""said Minver.",No,0 days 00:00:06.086550000,No,No,high quality feedback
301,49491,514,False,2175,"His face is wax, and an awful <token>pulchritude</token> is born of the menacing flame in his cheeks.",By these we persuaded ourselves we might know with some <token>certainty</token> upon what ground we stood.,Yes,0 days 00:00:08.228065000,No,,high quality feedback
301,49491,578,True,2175,"His face is wax, and an awful <token>pulchritude</token> is born of the menacing flame in his cheeks.",By these we persuaded ourselves we might know with some <token>certainty</token> upon what ground we stood.,No,0 days 00:00:23.190008000,No,No,high quality feedback
301,49491,768,False,2175,"His face is wax, and an awful <token>pulchritude</token> is born of the menacing flame in his cheeks.",By these we persuaded ourselves we might know with some <token>certainty</token> upon what ground we stood.,Yes,0 days 00:00:09.242226000,No,,high quality feedback
301,49491,781,True,2175,"His face is wax, and an awful <token>pulchritude</token> is born of the menacing flame in his cheeks.",By these we persuaded ourselves we might know with some <token>certainty</token> upon what ground we stood.,Yes,0 days 00:00:03.017705000,No,No,high quality feedback
301,49871,514,False,2977,"Our fathers, upon some difficult theme, would <token>invoke</token> the Muse ;","Below, the crowds which had been waiting patiently for many hours broke into a tumult of <token>welcoming</token> voices.",Yes,0 days 00:00:06.136949000,No,,high quality feedback
301,49871,578,True,2977,"Our fathers, upon some difficult theme, would <token>invoke</token> the Muse ;","Below, the crowds which had been waiting patiently for many hours broke into a tumult of <token>welcoming</token> voices.",Yes,0 days 00:00:13.360599000,No,No,high quality feedback
301,49871,768,False,2977,"Our fathers, upon some difficult theme, would <token>invoke</token> the Muse ;","Below, the crowds which had been waiting patiently for many hours broke into a tumult of <token>welcoming</token> voices.",Yes,0 days 00:00:05.336139000,No,,high quality feedback
301,49871,781,True,2977,"Our fathers, upon some difficult theme, would <token>invoke</token> the Muse ;","Below, the crowds which had been waiting patiently for many hours broke into a tumult of <token>welcoming</token> voices.",Yes,0 days 00:00:03.773011000,No,No,high quality feedback
301,48839,514,False,315,"Poor Abel, as he was called, had an <token>inveterate</token> habit of over sleeping himself and coming late to his work.","The old man had become a confirmed invalid, confined by <token>chronic</token> rheumatism to his chair.",Yes,0 days 00:00:07.562834000,Yes,,high quality feedback
301,48839,578,True,315,"Poor Abel, as he was called, had an <token>inveterate</token> habit of over sleeping himself and coming late to his work.","The old man had become a confirmed invalid, confined by <token>chronic</token> rheumatism to his chair.",Yes,0 days 00:00:17.420077000,Yes,Yes,high quality feedback
301,48839,768,False,315,"Poor Abel, as he was called, had an <token>inveterate</token> habit of over sleeping himself and coming late to his work.","The old man had become a confirmed invalid, confined by <token>chronic</token> rheumatism to his chair.",Yes,0 days 00:00:14.601814000,Yes,,high quality feedback
301,48839,781,True,315,"Poor Abel, as he was called, had an <token>inveterate</token> habit of over sleeping himself and coming late to his work.","The old man had become a confirmed invalid, confined by <token>chronic</token> rheumatism to his chair.",No,0 days 00:00:05.493707000,Yes,Yes,high quality feedback
301,48851,514,False,2017,"Ino, dear Arethuse, again you lose Your <token>hapless</token> Proserpine, lost to herself When she quits you for gloomy Tartarus.","I tried to run along the usual <token>groove</token>, but I came up against something too big for me.",No,0 days 00:00:11.733831000,No,,high quality feedback
301,48851,578,True,2017,"Ino, dear Arethuse, again you lose Your <token>hapless</token> Proserpine, lost to herself When she quits you for gloomy Tartarus.","I tried to run along the usual <token>groove</token>, but I came up against something too big for me.",No,0 days 00:00:18.092770000,No,No,high quality feedback
301,48851,768,False,2017,"Ino, dear Arethuse, again you lose Your <token>hapless</token> Proserpine, lost to herself When she quits you for gloomy Tartarus.","I tried to run along the usual <token>groove</token>, but I came up against something too big for me.",Yes,0 days 00:00:05.754676000,No,,high quality feedback
301,48851,781,True,2017,"Ino, dear Arethuse, again you lose Your <token>hapless</token> Proserpine, lost to herself When she quits you for gloomy Tartarus.","I tried to run along the usual <token>groove</token>, but I came up against something too big for me.",Yes,0 days 00:00:04.688288000,No,No,high quality feedback
301,48678,514,False,2351,"Lucetta's eyes were straight upon the spectacle of the uncanny <token>revel</token>, now dancing rapidly.",The following seems to be the  <token>rationale</token>  of the distinction between physical and moral science.,Yes,0 days 00:00:08.015847000,No,,high quality feedback
301,48678,578,True,2351,"Lucetta's eyes were straight upon the spectacle of the uncanny <token>revel</token>, now dancing rapidly.",The following seems to be the  <token>rationale</token>  of the distinction between physical and moral science.,No,0 days 00:00:09.482517000,No,No,high quality feedback
301,48678,768,False,2351,"Lucetta's eyes were straight upon the spectacle of the uncanny <token>revel</token>, now dancing rapidly.",The following seems to be the  <token>rationale</token>  of the distinction between physical and moral science.,Yes,0 days 00:00:05.940923000,No,,high quality feedback
301,48678,781,True,2351,"Lucetta's eyes were straight upon the spectacle of the uncanny <token>revel</token>, now dancing rapidly.",The following seems to be the  <token>rationale</token>  of the distinction between physical and moral science.,Yes,0 days 00:00:04.707509000,No,No,high quality feedback
301,49755,514,False,2057,"It seemed to her <token>irreverence</token>, destructive of all true life, to make little Lloyd Georges of the birds.","""I think you make too sure,""Marius replied, and dissembled his <token>misgivings</token> in a short laugh.",No,0 days 00:00:07.292206000,No,,high quality feedback
301,49755,578,True,2057,"It seemed to her <token>irreverence</token>, destructive of all true life, to make little Lloyd Georges of the birds.","""I think you make too sure,""Marius replied, and dissembled his <token>misgivings</token> in a short laugh.",No,0 days 00:00:19.329379000,No,No,high quality feedback
301,49755,768,False,2057,"It seemed to her <token>irreverence</token>, destructive of all true life, to make little Lloyd Georges of the birds.","""I think you make too sure,""Marius replied, and dissembled his <token>misgivings</token> in a short laugh.",Yes,0 days 00:00:06.489551000,No,,high quality feedback
301,49755,781,True,2057,"It seemed to her <token>irreverence</token>, destructive of all true life, to make little Lloyd Georges of the birds.","""I think you make too sure,""Marius replied, and dissembled his <token>misgivings</token> in a short laugh.",Yes,0 days 00:00:03.863652000,No,No,high quality feedback
301,48436,514,False,1141,"When, however, the levelled <token>theodolite</token> was directed to the distance, the reverse was found to be the case.","He had crossed on the plank without hesitation, and seemed to see nothing odd in the <token>transit</token>.",No,0 days 00:00:07.294317000,Yes,,high quality feedback
301,48436,578,True,1141,"When, however, the levelled <token>theodolite</token> was directed to the distance, the reverse was found to be the case.","He had crossed on the plank without hesitation, and seemed to see nothing odd in the <token>transit</token>.",Yes,0 days 00:00:35.968017000,Yes,Yes,high quality feedback
301,48436,768,False,1141,"When, however, the levelled <token>theodolite</token> was directed to the distance, the reverse was found to be the case.","He had crossed on the plank without hesitation, and seemed to see nothing odd in the <token>transit</token>.",Yes,0 days 00:00:14.634096000,Yes,,high quality feedback
301,48436,781,True,1141,"When, however, the levelled <token>theodolite</token> was directed to the distance, the reverse was found to be the case.","He had crossed on the plank without hesitation, and seemed to see nothing odd in the <token>transit</token>.",Yes,0 days 00:00:03.548910000,Yes,Yes,high quality feedback
301,48348,514,False,1180,"""I swear by the Holy House, my head will I never wash Till I <token>filch</token> his Pearl away.",Who are you that you should <token>pilfer</token> those treasures which our fathers through so many centuries have collected?,Yes,0 days 00:00:07.348641000,Yes,,high quality feedback
301,48348,578,True,1180,"""I swear by the Holy House, my head will I never wash Till I <token>filch</token> his Pearl away.",Who are you that you should <token>pilfer</token> those treasures which our fathers through so many centuries have collected?,Yes,0 days 00:00:35.261628000,Yes,Yes,high quality feedback
301,48348,768,False,1180,"""I swear by the Holy House, my head will I never wash Till I <token>filch</token> his Pearl away.",Who are you that you should <token>pilfer</token> those treasures which our fathers through so many centuries have collected?,Yes,0 days 00:00:16.997975000,Yes,,high quality feedback
